Model;Scenario;Region;Variable;Unit;1970;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
IMAGE 3.3;TECH_19;WAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.62324288;0.6619063700000001;0.8947193000000001;0.8602732200000001;0.9413045800000001;0.9977762600000001;1.1596735;1.3772870000000002;1.5287231000000001;1.7696174;2.3936814;2.8010156000000004;3.1333740000000003;3.1948224;3.3069914000000002;3.2019233000000002;3.0155927;3.1178286;3.2439501;3.3622482000000002;3.4875228000000003;3.5957038000000003;3.6396132000000003;3.6849385000000003;3.7637888000000004;3.8945823;3.9499456000000004
IMAGE 3.3;TECH_19;World;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;41.023697000000006;50.266436000000006;65.081012;71.088357;77.97139;78.885716;79.63861800000001;85.363737;91.734475;89.42562500000001;90.264977;88.457363;85.83149200000001;82.58753300000001;80.158753;77.85382700000001;76.078449;77.340664;78.807343;79.753175;80.832668;81.274675;81.57836900000001;81.673069;82.18816500000001;82.292449;82.25423400000001
IMAGE 3.3;CONS_19;STAN;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.71111168;1.1182785000000002;1.2609759;1.6795173;1.2587281000000001;0.74406656;0.88734285;0.8428361000000001;1.1294556;1.5000768;1.6809288;1.6342953;1.5776287;1.488942;1.3957238;1.2647873;1.144598;1.1539442;1.1623194000000001;1.1642436;1.1673697;1.1657165;1.1632233;1.1574828000000001;1.1519695;1.1420963000000002;1.1317085
IMAGE 3.3;CONS_19;BRA;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.65706515;0.67007053;1.2405821000000001;1.1671302000000001;1.0200702000000001;1.2741793000000001;1.4207628;1.5212942;1.3273263000000002;0.03387888;0.48241363000000004;2.0063804000000003;1.9508122;2.2691095000000003;2.952286;3.4531244;3.9294093;3.8620252;3.8599639000000003;3.8671296;3.9042094;3.9657902000000003;4.005296100000001;4.0538898;4.092499200000001;4.124480500000001;4.1417961000000005
IMAGE 3.3;CONS_19;CAN;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.041837488000000006;0.26404253;0.5205342700000001;0.74063206;0.6808167;0.9991913000000001;1.0837592;1.2116365;1.3123694000000001;1.5898502;1.9373686;1.8879466;1.8387891;1.8078767;1.7733107000000001;1.6474061000000002;1.5302280000000001;1.5583140000000002;1.5848092;1.6377382;1.690814;1.7496947;1.807365;1.8574688000000001;1.9075438;1.9515753;1.9953372
IMAGE 3.3;CONS_19;RCAM;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.68712742;0.58911258;0.7293472000000001;0.78380998;0.79674752;0.7406521;0.8150609900000001;0.6831577000000001;0.74011347;0.8232628500000001;0.9551856000000001;0.8747569900000001;0.80013171;0.7457123200000001;0.6852151000000001;0.63675168;0.5908676500000001;0.61534195;0.6402112000000001;0.66589248;0.6915749800000001;0.7131256300000001;0.73451686;0.7517613400000001;0.7690844200000001;0.7822826900000001;0.7954917800000001
IMAGE 3.3;CONS_19;CHN;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;2.7947023;3.8940626000000003;10.512891000000002;11.955996;18.129910000000002;23.681714000000003;22.36749;27.404616;29.249071;29.177127000000002;18.827672;19.375858;20.057838;20.127384000000003;19.97438;19.639187;19.318807;19.064637;18.802676;18.502203;18.222318;17.905611;17.574154;17.199423;16.823105;16.409686;15.987451000000002
IMAGE 3.3;CONS_19;EAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.55333581;0.63579642;0.7090624600000001;0.7597322200000001;0.7849966100000001;0.7793573800000001;0.99471456;0.9278952300000001;2.2598592;2.4094100000000003;3.2860029;3.3419382000000004;3.315138;3.3599053000000003;3.3390323000000004;3.3497526000000004;3.2944189;3.4478897;3.5957028;3.6884974;3.7885573000000003;3.8158633;3.8318771000000003;3.8812977;3.9436255000000005;3.9243873000000002;3.9003645000000002
IMAGE 3.3;CONS_19;CEU;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;2.9257513000000004;3.9925824000000003;4.2799997;4.4101903;3.2637204000000004;1.7096668000000002;1.8762952000000002;2.0170716;1.9280677000000002;1.766105;1.6770496000000001;1.6491863;1.6332280000000001;1.6185174;1.6042072;1.5249885;1.4476466000000001;1.4451282;1.4421162;1.438635;1.4352645000000002;1.4353472;1.4349125;1.4321046000000002;1.4293188000000001;1.4255964;1.4218373000000002
IMAGE 3.3;CONS_19;WEU;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;5.8660890000000006;6.6848824;7.647141400000001;7.308308;6.7462211000000005;5.5908936;4.9363215;4.437737;3.6235679000000003;3.9240279000000005;3.8036416;3.5493816000000002;3.2951424;3.0671921;2.8693699;2.6408251000000003;2.4258606;2.4524462000000002;2.4777313000000003;2.5108552;2.5442483;2.5783928;2.6114127000000003;2.6490780000000003;2.6867103;2.7217572000000003;2.7564623000000004
IMAGE 3.3;CONS_19;INDIA;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;4.1410995;5.1568005;6.1794796000000005;8.260033;9.945804800000001;11.848567000000001;12.917314000000001;14.583100000000002;17.783439;18.428031;21.475555;20.397568;19.482708000000002;18.349281;17.264386000000002;16.074717;14.958004;15.272492000000002;15.584418000000001;15.853384;16.12389;16.238034000000003;16.347707;16.404334000000002;16.462536;16.487902000000002;16.514685
IMAGE 3.3;CONS_19;INDO;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.25245901000000004;0.31686544;0.76892006;1.2209571000000001;1.5125078;1.6630961000000002;1.5643351;1.5980234000000002;1.0027416;0.27070746;1.0569843;1.5341073;2.1214349;2.8149783000000004;3.653353;4.5936041;5.7122929000000005;5.7963535;5.8802273000000005;5.9569802;6.0336742;6.088301100000001;6.1426314;6.1808804;6.219300400000001;6.244724700000001;6.270377000000001
IMAGE 3.3;CONS_19;JAP;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.7260937000000001;0.8063808;0.8624012200000001;0.96711718;0.9255657;0.8490767400000001;0.7725177000000001;0.7469888;0.63905939;0.57516979;0.57468602;0.50657072;0.44824595;0.39152397;0.34117203;0.29405549000000003;0.25202099;0.23955022;0.22708589;0.2126808;0.19832246;0.18483811;0.17138989000000002;0.15953453;0.14775005000000002;0.13755283000000001;0.12743579000000002
IMAGE 3.3;CONS_19;KOR;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.50112157;0.6645022100000001;0.92695117;0.92904218;1.030583;0.62209062;0.6440405800000001;0.5892535;0.43696314;0.37692218000000005;0.33467904000000004;0.31313059000000004;0.29355987;0.27177286;0.25121445000000003;0.22988312000000002;0.20993930000000002;0.20837493;0.20677987;0.20380552000000002;0.20083774000000001;0.19757565000000002;0.19429294000000003;0.19068722000000002;0.18711346;0.1827319;0.17838568000000002
IMAGE 3.3;CONS_19;MEX;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.44143024000000003;0.76548346;1.0005162;1.1886227;1.2345866;0.9996172200000001;1.4531775;1.3041874;1.1607539;1.1474520000000001;1.4937457;1.3631802000000002;1.2517619;1.1650191;1.0802705000000001;0.9775786200000001;0.8858214400000001;0.91826125;0.9499687000000001;0.9756450600000001;1.0021993;1.0231421;1.0436032000000002;1.0633041;1.0829172;1.0986893;1.1139158
IMAGE 3.3;CONS_19;ME;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.61780608;0.80486022;1.0735182;1.5449856000000002;1.7214218000000001;1.8069413;2.238367;2.3124539;2.0837212000000003;1.5551276;1.9684748;1.6686505;1.4321183000000002;1.0272303;0.6968446100000001;0.62479629;0.55722496;0.56759789;0.57903872;0.58555648;0.6341196800000001;0.6090341800000001;0.60071507;0.60593459;0.6103904;0.6106299500000001;0.61502298
IMAGE 3.3;CONS_19;NAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.7433436800000001;0.9087737;1.1476193000000001;1.3004737000000002;1.3885253000000002;1.4813411;1.6906437;1.8629806000000002;1.7114340000000001;1.7707232000000002;1.8842924;1.8275804000000002;1.7685793;1.6758973000000001;1.5857184000000002;1.4940497000000001;1.4019721;1.4809046000000001;1.5576375;1.6138353;1.6715857;1.7152968000000002;1.7572020000000002;1.7518455000000002;1.7464562000000001;1.7446385000000002;1.7425434000000002
IMAGE 3.3;CONS_19;OCE;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.20503771;0.22300915000000002;0.22721019;0.2106876;0.36885722000000004;0.5365643800000001;0.5884794200000001;0.8238314200000001;0.7382661100000001;1.0226077;1.3636611;1.1590271;0.99138272;0.90542502;0.865456;0.78023226;0.6861143700000001;0.69614522;0.70192922;0.70476019;0.71592128;0.7269491800000001;0.73351418;0.7348843500000001;0.73758349;0.7430540800000001;0.7450037100000001
IMAGE 3.3;CONS_19;RUS;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;3.9596196000000004;5.0881587;5.59027;6.8273229;5.5090186;1.5058653000000002;1.3793713;1.0896261;1.2454643;0.97433504;1.3180087;1.4389641000000002;1.5668105;1.7556632;1.9451453;2.0015247;2.0760141;2.1068778;2.1568614;2.1727411;2.1932964;2.2112223;2.2290801;2.2394952000000004;2.2427927000000003;2.2448666;2.2510062
IMAGE 3.3;CONS_19;RSAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.26001102000000004;0.30760522;0.4079128;0.37913658;0.44710221000000006;0.48516966;0.38304381000000004;0.41588013;0.5762697;0.67628992;0.9924517100000001;1.0355779;1.0272604;1.0145155000000001;1.0336858;1.0716100000000002;1.0606447;1.1322445;1.1291566000000002;1.17391;1.2469304;1.263628;1.2569252000000002;1.2604442;1.2610627;1.254372;1.2469079
IMAGE 3.3;CONS_19;RSAS;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;1.3322767;1.6576232000000002;2.2794808;2.6285404000000003;3.2539402;4.1824778;4.532282400000001;5.0395274;5.781683200000001;6.2766244;7.1398118;6.5895276;6.1278351;5.6528087000000005;5.2169308;4.636758;4.1315773;4.3092439;4.4860109;4.6119460000000005;4.7387085;4.8233769;4.907319800000001;4.9821901;5.057006100000001;5.1140147;5.171376100000001
IMAGE 3.3;CONS_19;SAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.23486534;0.31352858;0.46202067;0.42081846;0.42460032000000003;0.44458326000000004;0.46551946000000005;0.40393520000000005;0.41689821000000005;0.36500573000000003;0.54622592;0.5210201600000001;0.51257536;0.49413008;0.46888694000000003;0.4385679;0.41073469;0.42990925;0.44817206000000004;0.46452813000000004;0.48196032000000005;0.49734797000000003;0.51231357;0.5228170600000001;0.5334989400000001;0.53954406;0.54529523
IMAGE 3.3;CONS_19;SEAS;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;1.0134493;1.0270547;1.0107924000000001;1.407937;1.9351688;2.3408855;2.8222431;2.4775634;2.8142577;2.8200463;2.7943063;2.9843128;3.2455828;3.5420641;3.8453156;4.1123105;4.3634371000000005;4.4084726000000005;4.4504975;4.4976097;4.5356534;4.5793751;4.6211215;4.658816;4.69261;4.7229665;4.7502131
IMAGE 3.3;CONS_19;RSAM;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.6328439;0.69019379;0.87612851;0.43396474;0.99231002;1.2713298000000002;1.3196114;1.4454186;1.8522734;1.1627593;1.4607336000000002;1.8075025;2.2431142;2.8170629000000003;3.4168522;3.9650698;4.5914604;4.7472497;4.923455000000001;5.0512568;5.1596314;5.1444649;5.2171802000000005;5.2522368;5.2907244;5.2948516;5.3086935
IMAGE 3.3;CONS_19;TUR;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.49200800000000006;0.6980983700000001;1.0664597;0.9863532800000001;1.1680019000000001;1.0363988000000002;1.2984902;1.0790158;1.0991647;1.1743187000000002;1.7215470000000002;1.5807948;1.4604488;1.3123576000000001;1.1772768;1.0445638000000002;0.9255856600000001;0.96998413;1.0135959;1.0466583;1.0802615;1.1074486000000001;1.1339416;1.1540008000000002;1.1741719000000002;1.190534;1.2067462
IMAGE 3.3;CONS_19;UKR;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;2.5103191000000002;3.1998095;3.5158932000000003;4.2280791;3.4102397000000004;0.9716062700000001;0.61167898;0.54956211;0.6639558400000001;0.43523869000000004;0.9808305900000001;1.0021115;1.0222754;1.0405759;1.0591473;1.0338648000000001;1.0092564000000002;1.0509814;1.0919276;1.123115;1.1544297000000001;1.1704141000000001;1.1857258000000002;1.1906565;1.1955954;1.1934179;1.1911884000000001
IMAGE 3.3;CONS_19;USA;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;8.0996634;9.1269489;9.8902047;8.4886963;9.0806436;10.322597;9.416093700000001;8.6188524;8.630345700000001;7.4009923;8.2554732;8.2503823;8.271145;7.943688700000001;7.5915986;6.925716;6.236699600000001;6.144366600000001;6.051059700000001;5.9693809;5.890646500000001;5.795842;5.7005036;5.597097000000001;5.496608800000001;5.3821256;5.266412000000001
IMAGE 3.3;CONS_19;WAF;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;0.62324288;0.6619063700000001;0.8947193000000001;0.8602732200000001;0.9413045800000001;0.9977762600000001;1.1596735;1.3772870000000002;1.5287231000000001;1.7696174;2.3937966;2.7243515;2.9981389000000003;3.3678426000000004;3.6790582;4.0025938000000005;4.2648906;4.5555415;4.8401684000000005;5.1486177;5.4593198;5.700872700000001;5.941099;6.0850944;6.228693000000001;6.316857300000001;6.406637600000001
IMAGE 3.3;CONS_19;World;Resources|Nitrogen|Cropland Budget|Balance;Mt Nr/yr;41.023705;50.266427;65.081029;71.088357;77.97139;78.885716;79.63861800000001;85.363737;91.73523700000001;89.42569900000001;90.405528;91.02409700000001;90.73369100000001;90.026476;89.765831;88.458314;87.415513;88.634286;89.84351500000001;90.841604;91.965759;92.40670200000001;92.85902300000001;93.01676;93.170663;92.985336;92.782297
IMAGE 3.3;REF;STAN;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.11444221;0.17715898000000002;0.17883213;0.18542605;0.16957574;0.13407051;0.12158509;0.12143103000000001;0.13861333;0.15213738000000002;0.16186779;0.17162088;0.19168800000000003;0.21533248000000002;0.22582624;0.22149061;0.22132614;0.21545462;0.20924723;0.20743315;0.22374259000000002;0.22672518000000003;0.22067315;0.21828552;0.21924496000000002;0.21725126;0.20758774000000002
IMAGE 3.3;REF;BRA;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.21735710000000003;0.21910208;0.37948371000000003;0.46586192000000004;0.37278874;0.37695059000000003;0.38096461000000004;0.45707981000000003;0.50656931;0.47630746;0.53252477;0.56644128;0.5208603500000001;0.5365929;0.55081133;0.5807500800000001;0.6182020500000001;0.6291017600000001;0.58252134;0.58878925;0.61644915;0.65058771;0.67396077;0.66701146;0.6357817;0.63218701;0.6363804200000001
IMAGE 3.3;REF;CAN;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.15762477;0.17813619;0.20681771000000002;0.20386898;0.21065822;0.22870299000000002;0.23994326000000002;0.23998234000000002;0.22555763;0.26601178000000003;0.26394126;0.23778027000000002;0.22838266000000002;0.24771078000000002;0.27104995000000004;0.28545062000000004;0.2938767;0.30147206000000004;0.30974931;0.31959267;0.33450794;0.35031725;0.35985078000000004;0.35993245;0.3605416;0.36727878;0.37663290000000005
IMAGE 3.3;REF;RCAM;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.08227144800000001;0.027842460000000003;0.04440034;0.038557268000000006;0.043325452;0.0397595;0.04931064;0.043905284;0.04669326;0.042819896;0.040129780000000004;0.044543432;0.049326336000000005;0.049042556;0.051983252;0.055470348;0.058958116000000005;0.061450924000000004;0.06423216000000001;0.066788496;0.069084616;0.074238152;0.07535008800000001;0.074426168;0.07222065600000001;0.072950128;0.07286616800000001
IMAGE 3.3;REF;CHN;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.41947312000000003;0.45881555;0.65396582;0.8901338900000001;1.2248433;1.4964771000000001;1.6693902;2.1831644000000003;2.6528719;2.7179566000000004;2.5818545;2.6900641000000003;2.6439890000000004;2.6119521000000003;2.4427121;2.2376591;2.087454;1.9611645000000002;1.8456346000000001;1.7419155000000002;1.6478048;1.5567063;1.4843299;1.403253;1.331191;1.2612613000000001;1.1852525
IMAGE 3.3;REF;EAF;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.18897805;0.17940938;0.20975186;0.19453843;0.22022738;0.2229925;0.30674118;0.24680458000000002;0.36392979000000003;0.33393466;0.38914893;0.5078144;0.60734918;0.73101722;0.8806231000000001;1.0338538000000002;1.1695683000000001;1.2275624;1.2611278000000001;1.3320849000000001;1.4041042000000001;1.4612554;1.4489669;1.4540467000000001;1.4572758000000001;1.4747763;1.4876588000000002
IMAGE 3.3;REF;CEU;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.94764813;1.1056576;1.1931109;1.1991397000000001;1.0854835;0.78989178;0.7107994900000001;0.69916877;0.6643548800000001;0.6010496000000001;0.55566886;0.52566774;0.50583776;0.50166358;0.5014401;0.49769667;0.49396688000000005;0.49543331;0.4963401;0.49641382;0.49796115;0.49451187;0.4917439;0.48484397;0.47980730000000005;0.47488429000000004;0.46995357000000004
IMAGE 3.3;REF;WEU;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;1.4736992;1.4677928;1.5542267;1.5134339;1.5750396000000002;1.4935727;1.5335252000000001;1.5250523;1.3485900000000002;1.1856527000000001;1.0437204;0.9943434900000001;0.9740855;0.9831344000000001;0.99650176;1.0069265;1.0109523;1.0328262000000001;1.0608663;1.0860219;1.115493;1.1297033;1.1454835;1.1455734;1.1475291;1.13937;1.1356570000000001
IMAGE 3.3;REF;INDIA;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.60629632;0.64070682;0.7687934700000001;0.84062861;0.99733274;1.1489059000000001;1.234577;1.3632147000000001;1.6642001000000002;1.7655076;1.9001700000000001;2.1571686000000003;2.3582249;2.5429586;2.7143754;2.8806323000000003;3.0169434;3.0279427;3.0059149;2.9833390000000004;2.9284544;2.849463;2.7938749;2.7303685;2.6774543;2.6008256000000003;2.5536074
IMAGE 3.3;REF;INDO;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.08361752;0.069500536;0.08106884;0.10111167;0.13280178;0.21436368;0.24859250000000002;0.27104595000000004;0.33802771000000004;0.37960125;0.52322819;0.60550714;0.5671201300000001;0.6189129;0.67776755;0.72436736;0.77686515;0.80577805;0.8274679;0.84505613;0.85431488;0.8685230700000001;0.8757719;0.86741363;0.8425145;0.83173664;0.8167257600000001
IMAGE 3.3;REF;JAP;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.08174753600000001;0.09462004;0.09006408;0.08249210400000001;0.084206216;0.08070123200000001;0.072484248;0.06776696;0.056737392000000005;0.049010976000000005;0.044756964;0.043521416;0.041717000000000004;0.040344796;0.0364956;0.035828388;0.036065512;0.034965340000000004;0.033618992;0.031935726000000005;0.030263380000000003;0.028648470000000002;0.027066754000000002;0.025568784;0.023907126;0.022326786;0.020811928
IMAGE 3.3;REF;KOR;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.028140084000000003;0.036519912;0.047224212;0.050804116;0.05595224;0.055465160000000006;0.056547516000000006;0.055578144;0.047435712000000005;0.043347880000000005;0.041486300000000004;0.042251856000000004;0.042063632000000004;0.039416064;0.03946132;0.039151416;0.0386203;0.037868668;0.03737704;0.036607816;0.035803232000000004;0.035377944;0.034745632000000005;0.033794304000000004;0.033235418;0.032316296;0.031401096
IMAGE 3.3;REF;MEX;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.056461664;0.050892888000000004;0.06847904;0.07608690400000001;0.10321860000000001;0.094197848;0.10450614000000001;0.11684802000000001;0.11276111000000001;0.10994371;0.09777906400000001;0.09418868000000001;0.096144328;0.09354208;0.10074879;0.11023018000000001;0.11261463000000001;0.10964957;0.10932175000000001;0.11662992000000001;0.12377531000000001;0.12372091;0.12512752000000002;0.1228651;0.12303646000000001;0.12515036000000002;0.12610402
IMAGE 3.3;REF;ME;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.07962664800000001;0.085605208;0.09792735200000001;0.13779960000000002;0.15110296;0.18532523;0.19095818;0.21738442000000002;0.20125267000000002;0.20720931;0.21092734000000002;0.25521397;0.3036432;0.34307408;0.38055533;0.41284317000000004;0.43949581000000004;0.46044115;0.47738349;0.45267677;0.43388931000000003;0.4152791;0.39927142000000004;0.38073082;0.36698806;0.34941094;0.34442771
IMAGE 3.3;REF;NAF;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.053930856000000006;0.055454696000000005;0.069392984;0.082139128;0.095751056;0.10915838000000001;0.12362337000000001;0.1423431;0.14717003;0.15306538;0.14714205;0.15705586000000002;0.17210450000000002;0.17625307;0.18416262;0.19444986;0.20120698;0.21250469000000002;0.21598923;0.22282917000000002;0.23074907;0.24033963000000003;0.24202208000000003;0.24062314;0.24103270000000002;0.24352438;0.24665155000000002
IMAGE 3.3;REF;OCE;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.038220536;0.028065868;0.042249612000000006;0.039975832;0.032381662;0.035547936;0.051278204;0.057670568000000005;0.059633284;0.065147892;0.06026726;0.06204308;0.06618974000000001;0.06395693200000001;0.08063445600000001;0.12233480000000001;0.12458527000000001;0.098872704;0.08722452;0.09018894400000001;0.10645139;0.08898696;0.083720904;0.080376336;0.07631811200000001;0.07227008800000001;0.07044468000000001
IMAGE 3.3;REF;RUS;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;1.3615821000000001;1.4899972000000001;1.5267681000000002;1.6379282000000002;1.5411369000000001;0.9434524200000001;0.8475391400000001;0.8523447000000001;0.873352;0.9388953600000001;0.93813888;0.9672758400000001;0.9877433000000001;0.9982202200000001;0.99628947;0.9778622100000001;0.9568561900000001;0.96254362;0.96668147;0.9732649000000001;0.99562547;1.0040088;1.0139318000000002;1.0054203000000002;1.0032333;0.9960032000000001;0.99160442
IMAGE 3.3;REF;RSAF;Resources|Nitrogen|Cropland Budget|Inputs|Atmospheric Deposition;Mt Nr/yr;0.0757558;0.07255608000000001;0.084196872;0.08344609600000001;0.08032742400000001;0.19292165;0.09829549600000001;0.1079354;0.14065318000000002;0.15294208;0.20593163;0.18564818000000002;0.22254003000000003;0.24562874;0.28377331;0.34514198;0.45385936000000004;0.52817747;0.60320678;0.6580739200000001;0.6943884800000001;0.7337376000000001;0.7430843500000001;0.76638278;0.78777408;0.8099102100000001;0.8213849000000001
